order_id,order_date,status,item_id,sku,qty_ordered,value,discount_amount,total,category,payment_method,bi_st,cust_id,year,month,ref_num,Name Prefix,First Name,Middle Initial,Last Name,Gender,age,full_name,E Mail,Customer Since,SSN,Phone No. ,Place Name,County,City,State,Zip,Region,User Name,Discount_Percent,price
100366285,2020-11-12,complete,593527.0,MATHUA59B7EAB40B275,2.0,2881.4,300.00000000000006,2581.4,Mobiles & Tablets,Payaxis,Net,32493.0,2020,Nov-2020,626271,Ms.,Gemma,F,Bean,F,72.0,"Bean, Gemma",gemma.bean@gmail.com,5/27/2008,400-73-9935,803-758-9503,Graniteville,Aiken,Graniteville,SC,29829,South,gfbean,10.411605469563408,2881.4
100364751,2020-11-12,canceled,591683.0,MATOPP59D1F6DC12873,2.0,1515.5,300.0,1215.5,Mobiles & Tablets,Payaxis,Gross,32493.0,2020,Nov-2020,626271,Ms.,Gemma,F,Bean,F,72.0,"Bean, Gemma",gemma.bean@gmail.com,5/27/2008,400-73-9935,803-758-9503,Graniteville,Aiken,Graniteville,SC,29829,South,gfbean,19.79544704717915,1515.5
100416348,2020-12-27,complete,678934.0,APPNAT5A018FEDA562F,3.0,139.8,22.980000000000004,116.82,Appliances,easypay_voucher,Net,77709.0,2020,Dec-2020,725442,Mrs.,Lottie,E,Duran,F,31.0,"Duran, Lottie",lottie.duran@microsoft.com,4/9/2002,710-18-8215,505-931-7976,Eunice,Lea,Eunice,NM,88231,West,leduran,16.43776824034335,69.9
100556280,2021-09-11,received,894890.0,WOFSIT5B051DAB6B97A,2.0,77.5,0.0,77.5,Women's Fashion,cod,Valid,114235.0,2021,Sep-2021,558072,Mr.,Fausto,Z,Vachon,M,57.0,"Vachon, Fausto",fausto.vachon@ntlworld.com,1/19/2017,372-37-6588,217-515-3952,Belleville,St. Clair,Belleville,IL,62222,Midwest,fzvachon,0.0,77.5
100417120,2020-12-27,canceled,680190.0,APPHED59D48AABC3D22,2.0,99.9,9.99,89.91000000000001,Appliances,easypay_voucher,Gross,77955.0,2020,Dec-2020,661499,Mr.,Dale,A,Teitelbaum,M,38.0,"Teitelbaum, Dale",dale.teitelbaum@aol.com,5/24/1987,517-49-4668,228-248-3478,Newhebron,Lawrence,Newhebron,MS,39140,South,dateitelbaum,10.0,99.9
100527251,2021-06-14,paid,846929.0,ROO5AE983F167CA8,11.0,190.0,41.792,148.208,Superstore,jazzwallet,Valid,28679.0,2021,Jun-2021,347126,Hon.,Violeta,Q,Saterfiel,F,59.0,"Saterfiel, Violeta",violeta.saterfiel@gmail.com,6/29/2016,729-28-8668,304-504-0796,Crum,Wayne,Crum,WV,25669,South,vqsaterfiel,21.99578947368421,19.0
100427353,2020-12-29,complete,697662.0,ENTSON5A0985D13EE46,3.0,1116.0,267.4,848.6,Entertainment,Easypay,Net,39287.0,2020,Dec-2020,764274,Mr.,Norbert,I,Witherspoon,M,39.0,"Witherspoon, Norbert",norbert.witherspoon@hotmail.com,8/20/2015,395-33-1873,270-631-1127,Grayson,Carter,Grayson,KY,41143,South,niwitherspoon,23.960573476702507,558.0
100496304,2021-04-29,canceled,804656.0,OTHPCB5AB351EBC2CFC,6.0,1000.0,0.0,1000.0,Others,Easypay,Gross,99699.0,2021,Apr-2021,677395,Mr.,Ron,M,Agnew,M,43.0,"Agnew, Ron",ron.agnew@gmail.com,2/24/2012,474-55-4539,215-265-7140,Montoursville,Lycoming,Montoursville,PA,17754,Northeast,rmagnew,0.0,200.0
100395628,2020-12-21,canceled,643437.0,MATINF5A0AF1F84FEAA,2.0,1400.0,140.0,1260.0,Mobiles & Tablets,Easypay_MA,Gross,52133.0,2020,Dec-2020,855634,Mr.,Collin,Z,Peralez,M,69.0,"Peralez, Collin",collin.peralez@gmail.com,2/16/1988,019-94-2165,319-289-9862,Red Oak,Montgomery,Red Oak,IA,51566,Midwest,czperalez,10.0,1400.0
100425327,2020-12-29,complete,694533.0,MATSAM59DB75ADB2F80,2.0,1369.8,210.99,1158.81,Mobiles & Tablets,easypay_voucher,Net,76795.0,2020,Dec-2020,169155,Hon.,Neal,L,Stahr,M,31.0,"Stahr, Neal",neal.stahr@gmail.com,2/4/2002,510-33-8252,405-813-8633,Drummond,Garfield,Drummond,OK,73735,South,nlstahr,15.402978537012704,1369.8
100359183,2020-10-24,canceled,582642.0,MATXIA59AD3E580AA32,2.0,2100.0,0.0,2100.0,Mobiles & Tablets,cod,Gross,5769.0,2020,Oct-2020,373611,Ms.,Joel,B,Summerlin,F,22.0,"Summerlin, Joel",joel.summerlin@bp.com,12/5/2008,275-17-9999,209-218-7641,Whittier,Los Angeles,Whittier,CA,90608,West,jbsummerlin,0.0,2100.0
100446473,2021-02-21,received,732521.0,MEFKEN5A604F70BFE9C,3.0,0.0,0.0,0.0,Men's Fashion,cod,Valid,85629.0,2021,Feb-2021,176009,Prof.,Garland,W,Fisher,M,70.0,"Fisher, Garland",garland.fisher@gmail.com,6/15/2015,560-99-0372,228-677-0378,Lambert,Quitman,Lambert,MS,38643,South,gwfisher,0.0,0.0
100505246,2021-04-30,received,813959.0,OTHPCB5ABB2079ABC47,3.0,100.0,0.0,100.0,Others,Easypay_MA,Valid,98530.0,2021,Apr-2021,938138,Mr.,Rex,I,Gordillo,M,66.0,"Gordillo, Rex",rex.gordillo@aol.com,8/28/1985,034-92-0396,206-346-7090,Tacoma,Pierce,Tacoma,WA,98471,West,rigordillo,0.0,50.0
100391635,2020-12-21,complete,636583.0,MATSAM5A0BFFF19C40A,2.0,7031.3,850.0,6181.3,Mobiles & Tablets,easypay_voucher,Net,61761.0,2020,Dec-2020,699498,Ms.,Hollis,T,Varney,F,56.0,"Varney, Hollis",hollis.varney@hotmail.co.uk,3/12/2008,216-89-7291,239-673-7145,Williston,Levy,Williston,FL,32696,South,htvarney,12.088802924068096,7031.3
100549751,2021-08-13,received,883849.0,WOFDEA5ACDFFE58EB31-L,11.0,79.0,0.0,79.0,Women's Fashion,Easypay_MA,Valid,9749.0,2021,Aug-2021,988948,Mr.,Edgardo,H,Givens,M,44.0,"Givens, Edgardo",edgardo.givens@comcast.net,4/20/2016,099-02-9494,385-501-2719,Provo,Utah,Provo,UT,84605,West,ehgivens,0.0,7.9
100404006,2020-12-24,canceled,658612.0,BAGVEE5A068E1190C42,3.0,80.0,19.23624,60.763760000000005,Beauty & Grooming,Easypay,Gross,74036.0,2020,Dec-2020,352464,Mr.,Jacob,L,Jessen,M,25.0,"Jessen, Jacob",jacob.jessen@aol.com,6/2/2008,245-99-2012,209-289-0401,Mill Valley,Marin,Mill Valley,CA,94941,West,jljessen,24.0453,40.0
100462880,2021-03-27,complete,759519.0,WOFGUL5A8C7117AC1B9,2.0,100.0,0.0,100.0,Women's Fashion,cod,Net,60695.0,2021,Mar-2021,903863,Ms.,Vivan,E,Reimann,F,63.0,"Reimann, Vivan",vivan.reimann@aol.com,3/7/2008,754-07-0259,208-943-9226,Hansen,Twin Falls,Hansen,ID,83334,West,vereimann,0.0,100.0
100526023,2021-06-13,received,845200.0,WOFMAR5AA27F4FCBDB1,1.0,0.0,0.0,0.0,Women's Fashion,apg,Valid,107850.0,2021,Jun-2021,678612,Ms.,Yen,H,Orchard,F,21.0,"Orchard, Yen",yen.orchard@hotmail.com,2/17/2017,547-99-4480,210-208-5646,Marquez,Leon,Marquez,TX,77865,South,yhorchard,8.0,100.0
100398761,2020-12-23,canceled,649121.0,MATHUA5A0C4EF37A279,1.0,0.0,0.0,0.0,Mobiles & Tablets,Easypay,Gross,58966.0,2020,Dec-2020,838982,Ms.,Eldora,H,Chism,F,52.0,"Chism, Eldora",eldora.chism@yahoo.com,10/22/2008,106-98-9877,217-960-4609,Atkinson,Henry,Atkinson,IL,61235,Midwest,ehchism,3.7927274451239743,2109.3
100485968,2021-04-24,canceled,792455.0,MATSAM5A731DD9475D3,2.0,3947.9,0.0,3947.9,Mobiles & Tablets,Payaxis,Gross,39707.0,2021,Apr-2021,964852,Ms.,Hortencia,M,Beebe,F,31.0,"Beebe, Hortencia",hortencia.beebe@hotmail.com,6/13/2001,187-86-0281,802-964-9945,West Rutland,Rutland,West Rutland,VT,5777,Northeast,hmbeebe,0.0,3947.9
100537625,2021-07-04,received,863686.0,VIT5ABCCF7FDF973,11.0,795.0,198.75,596.25,Superstore,Easypay,Valid,110106.0,2021,Jul-2021,561655,Hon.,Meghann,X,Soler,F,68.0,"Soler, Meghann",meghann.soler@comcast.net,5/11/2017,405-73-8729,202-590-8220,Washington,District of Columbia,Washington,DC,20059,South,mxsoler,25.0,79.5
100533071,2021-06-23,received,855015.0,HASQAR5A94FDE167F16,2.0,192.5,19.25,173.25,Health & Sports,jazzvoucher,Valid,109226.0,2021,Jun-2021,651876,Drs.,Jody,Y,Ruggieri,F,55.0,"Ruggieri, Jody",jody.ruggieri@apple.com,10/12/2015,686-24-7914,405-459-5660,North Miami,Ottawa,North Miami,OK,74358,South,jyruggieri,10.0,192.5
100533802,2021-06-25,canceled,856094.0,APPGAB5A03123139C0F,2.0,92.5,0.0,92.5,Appliances,apg,Gross,109403.0,2021,Jun-2021,148582,Mr.,Wilber,K,Merrick,M,50.0,"Merrick, Wilber",wilber.merrick@yahoo.com,11/1/2013,542-81-7833,216-593-8983,Neapolis,Lucas,Neapolis,OH,43547,Midwest,wkmerrick,0.0,92.5
100437210,2021-01-16,canceled,716064.0,APPNAS59BD0878531B6,2.0,585.1,0.0,585.1,Appliances,easypay_voucher,Gross,71682.0,2021,Jan-2021,590531,Mr.,Grant,V,Tuck,M,32.0,"Tuck, Grant",grant.tuck@gmail.com,3/6/2015,613-87-4884,907-934-4358,Mc Grath,Yukon-Koyukuk (CA),Mc Grath,AK,99627,West,gvtuck,0.0,585.1
100396904,2020-12-22,complete,645815.0,MEFBUY59B7E813F11EE-41,2.0,69.9,0.0,69.9,Men's Fashion,cod,Net,71761.0,2020,Dec-2020,653702,Mr.,Randell,K,Leishman,M,52.0,"Leishman, Randell",randell.leishman@yahoo.co.uk,4/18/2013,241-99-5965,215-207-1229,Edmon,Armstrong,Edmon,PA,15630,Northeast,rkleishman,0.0,69.9
100433585,2021-01-08,complete,709499.0,HALSHO59F82EA23FB6F,2.0,23.9,0.0,23.9,Home & Living,cod,Net,33830.0,2021,Jan-2021,311802,Mr.,Domenic,D,Seymour,M,40.0,"Seymour, Domenic",domenic.seymour@hotmail.com,12/12/2010,732-28-9677,206-829-0839,Centralia,Lewis,Centralia,WA,98531,West,ddseymour,0.0,23.9
100405707,2020-12-25,order_refunded,661570.0,WOFALE59AD9DF0B0835,2.0,149.9,0.0,149.9,Women's Fashion,cod,Valid,67680.0,2020,Dec-2020,996139,Prof.,Mikel,P,Boes,M,70.0,"Boes, Mikel",mikel.boes@gmail.com,3/11/2013,094-02-0349,302-828-9700,Newark,New Castle,Newark,DE,19711,South,mpboes,0.0,149.9
100527496,2021-06-15,canceled,847353.0,MATHUA5AA66CD027A16,2.0,1966.5,0.0,1966.5,Mobiles & Tablets,Easypay,Gross,106086.0,2021,Jun-2021,421015,Mr.,Carey,C,Marcos,M,44.0,"Marcos, Carey",carey.marcos@gmail.com,11/18/2005,364-39-5576,216-477-7054,Mc Donald,Trumbull,Mc Donald,OH,44437,Midwest,ccmarcos,0.0,1966.5
100446036,2021-02-19,complete,731818.0,COMSMA59DCCC140BEF9,2.0,79.5,0.0,79.5,Computing,cod,Net,29684.0,2021,Feb-2021,777970,Mr.,Walter,N,Britton,M,43.0,"Britton, Walter",walter.britton@gmail.com,8/26/2014,133-98-8889,316-749-7845,Atwood,Rawlins,Atwood,KS,67730,Midwest,wnbritton,0.0,79.5
100438152,2021-01-18,cod,717806.0,KABNAD59E0ABDFF21EA,2.0,16.5,0.0,16.5,Kids & Baby,cod,Valid,83548.0,2021,Jan-2021,949747,Mrs.,Ernestine,K,Jason,F,74.0,"Jason, Ernestine",ernestine.jason@gmail.com,8/22/2007,475-55-7973,212-908-0070,Cuyler,Cuyler,Cuyler,NY,13050,Northeast,ekjason,0.0,16.5
100515531,2021-05-26,received,830078.0,KABCUT5A968F9D44C7A,2.0,10.4,0.0,10.4,Kids & Baby,cod,Valid,105551.0,2021,May-2021,986568,Mr.,Shirley,L,Moreau,M,49.0,"Moreau, Shirley",shirley.moreau@gmail.com,12/30/2006,236-55-2605,217-513-0353,Loves Park,Winnebago,Loves Park,IL,61130,Midwest,slmoreau,0.0,10.4
100468019,2021-04-01,complete,766897.0,MEFBIS5A79917ED4639,2.0,169.9,0.0,169.9,Men's Fashion,cod,Net,91962.0,2021,Apr-2021,857222,Mr.,Connie,A,Wahl,M,70.0,"Wahl, Connie",connie.wahl@gmail.com,4/11/1998,411-99-4758,225-360-0222,Vinton,Calcasieu,Vinton,LA,70668,South,cawahl,0.0,169.9
100521232,2021-06-08,canceled,838477.0,COMLEN5AD47E9034327,1.0,0.0,0.0,0.0,Computing,easypay_voucher,Gross,106674.0,2021,Jun-2021,230139,Ms.,Keila,P,Pawlowski,F,28.0,"Pawlowski, Keila",keila.pawlowski@gmail.com,1/18/2014,520-61-4437,316-722-2603,Olmitz,Barton,Olmitz,KS,67564,Midwest,kppawlowski,9.0,4536.0
100372173,2020-11-25,order_refunded,602196.0,COMHP59BA99BA00973,2.0,4950.0,0.0,4950.0,Computing,cod,Valid,64823.0,2020,Nov-2020,871312,Drs.,Raina,F,Inouye,F,36.0,"Inouye, Raina",raina.inouye@yahoo.com,4/18/2008,031-92-0123,423-323-0055,Lebanon,Wilson,Lebanon,TN,37090,South,rfinouye,0.0,4950.0
100484377,2021-04-18,complete,789555.0,WOFKAR5A7C14159D862-M,2.0,143.0,0.0,143.0,Women's Fashion,cod,Net,96729.0,2021,Apr-2021,902146,Mr.,Jc,K,Merrell,M,25.0,"Merrell, Jc",jc.merrell@gmail.com,4/29/2006,073-02-1813,319-674-5411,De Witt,Clinton,De Witt,IA,52742,Midwest,jkmerrell,0.0,143.0
100391741,2020-12-21,complete,636725.0,HALHED59D47C178EC47,2.0,64.9,6.49,58.41,Home & Living,easypay_voucher,Net,45700.0,2020,Dec-2020,167420,Hon.,Rosanna,S,Hutzler,F,38.0,"Hutzler, Rosanna",rosanna.hutzler@aol.com,5/29/2007,029-92-7507,212-474-0801,Floral Park,Queens,Floral Park,NY,11005,Northeast,rshutzler,10.0,64.9
100438569,2021-01-20,complete,718580.0,HALSHA59EDF2D3B7F0C,2.0,33.4,0.0,33.4,Home & Living,cod,Net,83669.0,2021,Jan-2021,905109,Mr.,Duncan,V,Lapine,M,63.0,"Lapine, Duncan",duncan.lapine@gmail.com,6/2/2013,045-15-7286,205-531-1407,Dayton,Dayton,Dayton,AL,36731,South,dvlapine,0.0,33.4
100420942,2020-12-27,complete,687097.0,MEFPAK5A094C054968C-S,3.0,139.8,27.96,111.84,Men's Fashion,Easypay,Net,79149.0,2020,Dec-2020,673095,Hon.,Jorge,H,April,M,38.0,"April, Jorge",jorge.april@earthlink.net,3/13/2006,093-02-5461,231-733-2931,Portland,Ionia,Portland,MI,48875,Midwest,jhapril,20.0,69.9
100402442,2020-12-24,complete,655896.0,APPDAW59FF034935DBA,2.0,794.5,142.45,652.05,Appliances,easypay_voucher,Net,71249.0,2020,Dec-2020,364395,Mr.,Delmar,K,Bolles,M,35.0,"Bolles, Delmar",delmar.bolles@gmail.com,6/17/2016,242-99-7810,212-552-2586,East Meredith,Delaware,East Meredith,NY,13757,Northeast,dkbolles,17.929515418502202,794.5
100431533,2021-01-02,order_refunded,705438.0,MEFBUY59B7E808D2F6A-40,2.0,69.9,0.0,69.9,Men's Fashion,cod,Valid,16350.0,2021,Jan-2021,511246,Mr.,Roberto,E,Overbeck,M,35.0,"Overbeck, Roberto",roberto.overbeck@outlook.com,5/28/2010,129-98-7671,210-516-5605,Abbott,Hill,Abbott,TX,76621,South,reoverbeck,0.0,69.9
100356106,2020-10-08,received,577444.0,Dany_S-1-Genius,2.0,490.0,0.0,490.0,Mobiles & Tablets,cod,Valid,31025.0,2020,Oct-2020,466146,Hon.,Prudence,W,Younger,F,62.0,"Younger, Prudence",prudence.younger@aol.com,5/21/2013,215-91-9391,808-682-1589,Honolulu,Honolulu,Honolulu,HI,96824,West,pwyounger,0.0,490.0
100405159,2020-12-24,cod,660665.0,HALSHO59F82E0137E7C,2.0,69.5,0.0,69.5,Home & Living,cod,Valid,74388.0,2020,Dec-2020,287222,Ms.,Ciera,A,Sova,F,68.0,"Sova, Ciera",ciera.sova@aol.com,10/15/2010,388-33-1644,304-642-6389,Belmont,Pleasants,Belmont,WV,26134,South,casova,0.0,69.5
100405872,2020-12-25,complete,661871.0,BAGELM5A094F3C7C8C0,2.0,16.5,1.65,14.85,Beauty & Grooming,easypay_voucher,Net,74578.0,2020,Dec-2020,321740,Mr.,Wade,Z,Prevost,M,47.0,"Prevost, Wade",wade.prevost@gmail.com,2/25/1997,044-15-4301,216-845-5280,Toledo,Lucas,Toledo,OH,43699,Midwest,wzprevost,10.0,16.5
100470898,2021-04-04,complete,771216.0,MATHUA5A7463F0743AA,3.0,5690.0,569.0,5121.0,Mobiles & Tablets,easypay_voucher,Net,92675.0,2021,Apr-2021,398499,Drs.,Kathryn,R,Theriot,F,57.0,"Theriot, Kathryn",kathryn.theriot@gmail.com,7/4/2004,119-98-2147,308-399-7399,Omaha,Douglas,Omaha,NE,68144,Midwest,krtheriot,10.0,2845.0
100485184,2021-04-21,canceled,790960.0,OTHPCB5A8AB49ACB55C,2.0,0.1,0.0,0.1,Others,jazzwallet,Gross,96086.0,2021,Apr-2021,597296,Ms.,Carole,Y,Matthies,F,59.0,"Matthies, Carole",carole.matthies@yahoo.com,10/8/2006,715-18-9909,270-959-2134,Sunfish,Sunfish,Sunfish,KY,42284,South,cymatthies,0.0,0.1
100382265,2020-12-20,complete,619427.0,HALEMA59BA8E3B15AAE,2.0,36.3,3.63,32.669999999999995,Home & Living,easypay_voucher,Net,6383.0,2020,Dec-2020,553227,Ms.,Carleen,G,Hutchens,F,28.0,"Hutchens, Carleen",carleen.hutchens@yahoo.com,8/16/1997,700-18-0611,216-866-9289,Columbus,Franklin,Columbus,OH,43226,Midwest,cghutchens,10.0,36.3
100542630,2021-07-19,canceled,872402.0,MATSAM5AFA7CE3C1C84,1.0,0.0,0.0,0.0,Mobiles & Tablets,bankalfalah,Gross,109469.0,2021,Jul-2021,778114,Mrs.,Lorelei,G,Tollison,F,27.0,"Tollison, Lorelei",lorelei.tollison@gmail.com,4/11/2011,047-15-6332,225-338-8586,Lake Charles,Calcasieu,Lake Charles,LA,70612,South,lgtollison,2.12021626205873,2829.9
100449822,2021-03-06,canceled,738373.0,RB59BA8F68361A3,2.0,48.9,0.0,48.9,Superstore,jazzvoucher,Gross,63605.0,2021,Mar-2021,336921,Prof.,Luciano,Z,Schoen,M,68.0,"Schoen, Luciano",luciano.schoen@ntlworld.com,6/19/1997,137-25-1092,303-482-6638,Drake,Larimer,Drake,CO,80515,West,lzschoen,0.0,48.9
100539176,2021-07-08,canceled,866493.0,MEFGEM5B03EC23D041A-M,11.0,350.0,0.0,350.0,Men's Fashion,Easypay_MA,Gross,106610.0,2021,Jul-2021,885450,Ms.,Ria,E,Rosemond,F,42.0,"Rosemond, Ria",ria.rosemond@hotmail.co.uk,5/2/1995,091-02-1263,207-601-6275,South Berwick,York,South Berwick,ME,3908,Northeast,rerosemond,0.0,35.0
100411539,2020-12-26,complete,672188.0,MATSAM59DB75A984259,3.0,2739.6,579.96,2159.64,Mobiles & Tablets,easypay_voucher,Net,69208.0,2020,Dec-2020,997652,Mr.,Domingo,T,Casner,M,55.0,"Casner, Domingo",domingo.casner@aol.com,12/29/2013,334-11-3610,210-349-1436,San Antonio,Bexar,San Antonio,TX,78252,South,dtcasner,21.169513797634693,1369.8
100549798,2021-08-13,received,883927.0,HALSHO59F837F47252E,2.0,19.8,0.0,19.8,Home & Living,cod,Valid,39081.0,2021,Aug-2021,905663,Ms.,Zaida,I,Rogers,F,22.0,"Rogers, Zaida",zaida.rogers@hotmail.com,7/6/2017,214-91-9340,206-893-1461,Freeland,Island,Freeland,WA,98249,West,zirogers,0.0,19.8
100522156,2021-06-09,received,839733.0,ENTNOB5AE5EE14957AE,2.0,1123.0,123.82,999.18,Entertainment,jazzvoucher,Valid,107130.0,2021,Jun-2021,783008,Mr.,Giovanni,Z,Galli,M,70.0,"Galli, Giovanni",giovanni.galli@aol.com,4/13/2012,617-87-7582,216-220-2642,Payne,Paulding,Payne,OH,45880,Midwest,gzgalli,11.025823686553874,1123.0
100457537,2021-03-23,complete,751792.0,APPJAC59E8B20B95F70,2.0,119.9,0.0,119.9,Appliances,cod,Net,37841.0,2021,Mar-2021,433317,Hon.,Wilfredo,W,Crenshaw,M,40.0,"Crenshaw, Wilfredo",wilfredo.crenshaw@gmail.com,8/14/1995,625-85-3906,219-291-3937,Delphi,Carroll,Delphi,IN,46923,Midwest,wwcrenshaw,0.0,119.9
100375968,2020-12-10,canceled,608353.0,KABRUB59ACAE1948102,2.0,14.5,0.0,14.5,Kids & Baby,Payaxis,Gross,58966.0,2020,Dec-2020,838982,Ms.,Eldora,H,Chism,F,52.0,"Chism, Eldora",eldora.chism@yahoo.com,10/22/2008,106-98-9877,217-960-4609,Atkinson,Henry,Atkinson,IL,61235,Midwest,ehchism,0.0,14.5
100456360,2021-03-22,order_refunded,749968.0,HASDZI59AC85335A467,2.0,25.9,0.0,25.9,Health & Sports,cod,Valid,29684.0,2021,Mar-2021,777970,Mr.,Walter,N,Britton,M,43.0,"Britton, Walter",walter.britton@gmail.com,8/26/2014,133-98-8889,316-749-7845,Atwood,Rawlins,Atwood,KS,67730,Midwest,wnbritton,0.0,25.9
100359141,2020-10-24,order_refunded,582588.0,WOFSEL59ACE3072ADEA,2.0,34.9,5.174,29.726,Women's Fashion,cod,Valid,61128.0,2020,Oct-2020,410368,Mr.,Reinaldo,W,Rew,M,23.0,"Rew, Reinaldo",reinaldo.rew@gmail.com,7/26/2004,082-02-0204,252-694-5948,Hertford,Perquimans,Hertford,NC,27944,South,rwrew,14.825214899713467,34.9
100365834,2020-11-12,canceled,592941.0,WOFGUL59B7B137ABDC1,5.0,1200.0,480.0,720.0,Women's Fashion,Payaxis,Gross,62962.0,2020,Nov-2020,192469,Mrs.,Jerrica,F,Otto,F,62.0,"Otto, Jerrica",jerrica.otto@bp.com,4/12/2009,636-31-2907,479-585-9988,Little Rock,Pulaski,Little Rock,AR,72207,South,jfotto,40.0,300.0
100377035,2020-12-13,canceled,610188.0,MATSAM59DB75ADB2F80,2.0,1400.0,230.0,1170.0,Mobiles & Tablets,easypay_voucher,Gross,64505.0,2020,Dec-2020,558438,Hon.,Esther,Q,Rockwood,F,44.0,"Rockwood, Esther",esther.rockwood@ntlworld.com,3/19/2003,140-23-5299,218-367-4829,Madison Lake,Blue Earth,Madison Lake,MN,56063,Midwest,eqrockwood,16.428571428571427,1400.0
100536944,2021-07-02,received,862519.0,COMHP59AD3385D3764,2.0,4042.5,0.0,4042.5,Computing,Easypay,Valid,105307.0,2021,Jul-2021,294198,Hon.,Tresa,K,Guan,F,75.0,"Guan, Tresa",tresa.guan@hotmail.com,10/13/2007,555-99-7750,339-283-6693,Georgetown,Essex,Georgetown,MA,1833,Northeast,tkguan,0.0,4042.5
100386825,2020-12-20,complete,628092.0,BAGDEA59F1ED5305C3C,1.0,0.0,0.0,0.0,Beauty & Grooming,Easypay,Net,66722.0,2020,Dec-2020,342255,Mr.,Rex,D,Halvorsen,M,40.0,"Halvorsen, Rex",rex.halvorsen@gmail.com,12/26/1997,533-71-8566,203-944-4786,Baltic,New London,Baltic,CT,6330,Northeast,rdhalvorsen,5.0,69.9
100442499,2021-02-04,complete,725228.0,MATLEN5A000D61541EB,2.0,1030.9,0.0,1030.9,Mobiles & Tablets,cod,Net,42945.0,2021,Feb-2021,631281,Ms.,Cathryn,N,Shadwick,F,31.0,"Shadwick, Cathryn",cathryn.shadwick@cox.net,9/27/1995,538-71-2814,217-376-8343,Wapella,De Witt,Wapella,IL,61777,Midwest,cnshadwick,0.0,1030.9
100486679,2021-04-25,canceled,793524.0,ENTECO5A7D47E0F409E,1.0,0.0,0.0,0.0,Entertainment,Easypay_MA,Gross,94188.0,2021,Apr-2021,730378,Mr.,Cleveland,K,Fernando,M,53.0,"Fernando, Cleveland",cleveland.fernando@verizon.net,10/14/2008,618-87-0861,215-771-9898,Nescopeck,Luzerne,Nescopeck,PA,18635,Northeast,ckfernando,9.75609756097561,2050.0
100373027,2020-11-28,canceled,603584.0,MATSAM59B7EADD92468,2.0,1484.5,200.0,1284.5,Mobiles & Tablets,Payaxis,Gross,25171.0,2020,Nov-2020,759953,Ms.,Macy,U,Stops,F,31.0,"Stops, Macy",macy.stops@gmail.com,2/10/2014,533-71-5485,231-244-0970,Bridgeport,Saginaw,Bridgeport,MI,48722,Midwest,mustops,13.472549680026946,1484.5
100505074,2021-04-30,received,813783.0,OTHPCB5ABB2065A972B,6.0,1000.0,0.0,1000.0,Others,Easypay,Valid,102195.0,2021,Apr-2021,153022,Ms.,Lynelle,C,Astle,F,67.0,"Astle, Lynelle",lynelle.astle@aol.com,5/14/2015,020-94-0248,205-559-4544,Sunflower,Washington,Sunflower,AL,36581,South,lcastle,0.0,200.0
100527273,2021-06-14,canceled,846972.0,MATDOO5ACB42558C70B,1.0,0.0,0.0,0.0,Mobiles & Tablets,jazzvoucher,Gross,108080.0,2021,Jun-2021,251598,Ms.,Alessandra,W,Chittum,F,61.0,"Chittum, Alessandra",alessandra.chittum@outlook.com,8/5/2012,636-31-5840,236-405-1542,Springfield,Fairfax,Springfield,VA,22160,South,awchittum,9.845756347819622,2689.9
100419154,2020-12-27,complete,683620.0,APPNAT5A0A01860CE92,2.0,86.8,0.0,86.8,Appliances,cod,Net,78584.0,2020,Dec-2020,651761,Mr.,Lucien,F,Bondurant,M,22.0,"Bondurant, Lucien",lucien.bondurant@outlook.com,1/18/2015,763-12-5909,228-405-4039,Pontotoc,Pontotoc,Pontotoc,MS,38863,South,lfbondurant,0.0,86.8
100427518,2020-12-29,cod,697961.0,MEFARM5A0BF0CFC28B1-M,3.0,179.8,0.0,179.8,Men's Fashion,cod,Valid,80847.0,2020,Dec-2020,910091,Ms.,Tijuana,K,Hilbert,F,24.0,"Hilbert, Tijuana",tijuana.hilbert@gmail.com,8/13/2016,529-99-8713,215-297-3307,Halifax,Dauphin,Halifax,PA,17032,Northeast,tkhilbert,0.0,89.9
100452463,2021-03-18,complete,744127.0,MEFEMO5A00578F46C1E-L,2.0,75.0,0.0,75.0,Men's Fashion,cod,Net,6023.0,2021,Mar-2021,962245,Mrs.,Larae,P,Weidman,F,43.0,"Weidman, Larae",larae.weidman@bellsouth.net,12/9/1995,334-11-2992,239-670-5004,Pompano Beach,Broward,Pompano Beach,FL,33063,South,lpweidman,0.0,75.0
100456741,2021-03-22,refund,750510.0,MEFGEN59D29B8146E8A-8,11.0,2119.0,0.0,2119.0,Men's Fashion,cod,Valid,89133.0,2021,Mar-2021,827813,Ms.,Sacha,R,Shortridge,F,25.0,"Shortridge, Sacha",sacha.shortridge@gmail.com,6/14/2015,059-02-1641,209-544-4468,Union City,Alameda,Union City,CA,94587,West,srshortridge,0.0,211.9
100557213,2021-09-14,received,896640.0,MATSON5B603090145B8,7.0,665.4000000000001,431.46,233.9400000000001,Mobiles & Tablets,bankalfalah,Valid,78472.0,2021,Sep-2021,598149,Mr.,Doyle,E,Rudnick,M,22.0,"Rudnick, Doyle",doyle.rudnick@yahoo.com,4/7/2016,632-31-9283,215-923-7142,Adamsville,Crawford,Adamsville,PA,16110,Northeast,derudnick,64.84220018034264,110.9
